Name;;Country;;Description;;Thumbnail;;Publisher_Names;;Developer_Names;;Platform;;Steam_Link;;Release_Date;;Genre;;Epic_Link;;Playstation_Link;;Xbox_Link;;Switch_Link
DELTARUNE;;United States;;UNDERTALE's parallel story, DELTARUNE. Meet new and old characters in a tale that steps closer to its end, chapter by chapter. Dodge bullets in nonviolent RPG battles as you listen to f...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1671210/header.jpg?t=1668504080;;tobyfox;;tobyfox;;Windows, macOS;;https://store.steampowered.com/app/1671210/DELTARUNE/;;Coming soon;;Free To Play, Indie, RPG;;Unknown;;Unknown;;Unknown;;Unknown
Delta Force: Task Force Dagger;;United States;;As the US army's elite special operations soldiers you are the most potent 'smart weapon' known to man. You are the 'tip of the spear' for covert operations around the world — you are...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/32650/header.jpg?t=1563177609;;NovaLogic, THQ Nordic;;NovaLogic;;Windows;;https://store.steampowered.com/app/32650/Delta_Force_Task_Force_Dagger/;;27 Jun, 2002;;Action;;Unknown;;Unknown;;Unknown;;Unknown
Delta Force Land Warrior;;United States;;Engage the enemy across vast outdoor environments and expansive indoor environments as you take control of the US Army's elite anti-terrorist unit. Delta Force Land Warrior™ introduce...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/32640/header.jpg?t=1563176764;;NovaLogic, THQ Nordic;;NovaLogic;;Windows;;https://store.steampowered.com/app/32640/Delta_Force_Land_Warrior/;;7 Nov, 2000;;Action;;Unknown;;Unknown;;Unknown;;Unknown
Delta Force — Black Hawk Down: Team Sabre;;United States;;Delta Force — Black Hawk Down: Team Sabre is the official expansion pack to the #1 best selling PC game in North America. Team Sabre was developed using the Delta Force — Black Hawk...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/32680/header.jpg?t=1563176875;;NovaLogic, THQ Nordic;;Ritual Entertainment;;Windows;;https://store.steampowered.com/app/32680/Delta_Force__Black_Hawk_Down_Team_Sabre/;;20 Jan, 2004;;Action;;Unknown;;Unknown;;Unknown;;Unknown
Delta Force 2;;United States;;You're a member of the U.S. Army's best kept secret: the elite SPECIAL OPERATIONS unit known as Delta Force, formed to BATTLE TERRORISM throughout the world. When the best of the rest c...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/32630/header.jpg?t=1563177501;;NovaLogic, THQ Nordic;;NovaLogic;;Windows;;https://store.steampowered.com/app/32630/Delta_Force_2/;;31 Oct, 1999;;Action;;Unknown;;Unknown;;Unknown;;Unknown
Delta Force 1;;United States;;As a member of Delta Force — The Army's Elite, top secret special forces unit — the word 'impossible' is not in your vocabulary. In Delta Force, you will conduct missions swiftly an...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/32620/header.jpg?t=1724184512;;NovaLogic, THQ Nordic;;NovaLogic;;Windows;;https://store.steampowered.com/app/32620/Delta_Force_1/;;30 Sep, 1998;;Action;;Unknown;;Unknown;;Unknown;;Unknown
Defense Grid 2: A Matter of Endurance;;United States;;"""A Matter of Endurance"" is a 30-minute audio play that runs on your PC. It features character voices and concept art from a new original story by Mary Robinette Kowal, a Hugo award-winn...";;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/312860/header.jpg?t=1709680492;;Hidden Path Entertainment;;Hidden Path Entertainment;;Windows;;https://store.steampowered.com/app/312860/Defense_Grid_2_A_Matter_of_Endurance/;;22 Sep, 2014;;Unknown;;Unknown;;Unknown;;Unknown;;Unknown
Defense Grid: The Awakening;;United States;;Defense Grid: The Awakening is a unique spin on tower defense gameplay that will appeal to players of all skill levels. A horde of enemies is invading, and it's up to the player to stop...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/18500/header.jpg?t=1721059385;;Hidden Path Entertainment;;Hidden Path Entertainment;;Windows;;https://store.steampowered.com/app/18500/Defense_Grid_The_Awakening/;;8 Dec, 2008;;Indie, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
DG2: Defense Grid 2;;United States;;Setting the bar as the definitive tower defense game, Defense Grid 2 introduces new worlds and threats to test your tower placement strategies. With a bold new look and the addition of ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/221540/header.jpg?t=1721059262;;Hidden Path Entertainment, 505 Games;;Hidden Path Entertainment;;Windows;;https://store.steampowered.com/app/221540/DG2_Defense_Grid_2/;;23 Sep, 2014;;Indie, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Deadly Dozen: Pacific Theater;;United States;;Penetrate the island strongholds of Japanese Imperial forces with your squad of commandos in this tactical World War II first person shooter. Stealth, a cool head and your M1 may buy yo...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1267930/header.jpg?t=1607090158;;Ziggurat;;N-Fusion Interactive;;Windows;;https://store.steampowered.com/app/1267930/Deadly_Dozen_Pacific_Theater/;;11 Nov, 2002;;Action, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Deadly Dozen Reloaded;;United States;;Deadly Dozen Reloaded is a complete remake of the original squad-based 3rd person shooter. Made in a new engine with upgraded maps, graphics and missions, Reloaded takes this classic fr...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1297430/header.jpg?t=1651237219;; Ziggurat;;N-Fusion Interactive;;Windows;;https://store.steampowered.com/app/1297430/Deadly_Dozen_Reloaded/;;29 Apr, 2022;;Action, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Deadly Dozen;;United States;;Infiltrate German occupied territory with your squad of military misfits. Destroy, steal, and kidnap your way out.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/514080/header.jpg?t=1677181408;;Ziggurat;;N-Fusion Interactive;;Windows;;https://store.steampowered.com/app/514080/Deadly_Dozen/;;31 Oct, 2001;;Action, Adventure, Casual, Simulation, Sports, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Deadlock: Planetary Conquest;;United States;;Colonize A Planet. Dominate A World.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/328440/header.jpg?t=1689355485;;Atari, Nightdive Studios;;Accolade, Inc.;;Windows;;https://store.steampowered.com/app/328440/Deadlock_Planetary_Conquest/;;1 Jan, 1996;;Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Deadlock II: Shrine Wars;;United States;;Build your empire upon the bodies of others! Deadlock II: Shrine wars is an exciting game of strategy, resource management and military conquest. Take control of one of seven races as y...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/328450/header.jpg?t=1689355470;;Atari, Nightdive Studios;;Cyberlore Studios, Inc., Accolade;;Windows;;https://store.steampowered.com/app/328450/Deadlock_II_Shrine_Wars/;;1 Jan, 1998;;Strategy;;Unknown;;Unknown;;Unknown;;Unknown
DEADBOLT;;United States;;DEADBOLT is an extremely challenging stealth-action hybrid that allows you to take control of the reaper to quell the recent undead uprising.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/394970/header.jpg?t=1602283453;;Hopoo Games;;Hopoo Games;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/394970/DEADBOLT/;;14 Mar, 2016;;Action, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Dead State: Reanimated;;United States;;Dead State is a narrative-driven survival RPG set at the dawn of the undead apocalypse. Drawing inspiration from classic RPGs like Fallout, X-Com, and Suikoden, Dead State combines stra...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/239840/header.jpg?t=1572648629;;DoubleBear Productions;;DoubleBear Productions;;Windows;;https://store.steampowered.com/app/239840/Dead_State_Reanimated/;;4 Dec, 2014;;Indie, RPG, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Dead Space™ 3;;United States;;Journey across space to the icy planet of Tau Volantis with Isaac Clarke and Sgt. John Carver to discover and destroy the source of the Necromorph outbreak.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1238060/header.jpg?t=1614938992;;Electronic Arts;;Visceral Games;;Windows;;https://store.steampowered.com/app/1238060/Dead_Space_3/;;5 Feb, 2013;;Action;;Unknown;;Unknown;;Unknown;;Unknown
Dead Space™ 2;;United States;;Three years after the Necromorph infestation aboard the USS Ishimura, Isaac Clarke awakens from a coma, confused, disoriented, and on a space station called The Sprawl. Explore this wor...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/47780/header.jpg?t=1674071175;;Electronic Arts;;Visceral Games;;Windows;;https://store.steampowered.com/app/47780/Dead_Space_2/;;26 Jan, 2011;;Action, Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Dead Space (2008);;United States;;You are Isaac Clarke, an engineer on the spacecraft USG Ishimura. You're not a warrior. You're not a soldier. You are, however, the last line of defense for the remaining living crew.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/17470/header.jpg?t=1664889864;;Electronic Arts;;EA Redwood Shores;;Windows;;https://store.steampowered.com/app/17470/Dead_Space_2008/;;20 Oct, 2008;;Action, Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Dead Secret;;United States;;Dead Secret is a first-person horror mystery set in rural Kansas in 1965. A reclusive professor is dead and it’s up to you to crack the case before you become the next victim. Investi...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/402260/header.jpg?t=1727305586;;Robot Invader;;Robot Invader;;Windows, macOS;;https://store.steampowered.com/app/402260/Dead_Secret/;;28 Mar, 2016;;Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Dead Man's Draw;;United States;;Dead Man’s Draw is a simple and strategic game of luck and skill that boils down strategy gameplay into a single, tense decision.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/262450/header.jpg?t=1667918717;;Stardock Entertainment;;Stardock Entertainment;;Windows;;https://store.steampowered.com/app/262450/Dead_Mans_Draw/;;6 Feb, 2014;;Casual, Indie, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
DC Universe™ Online;;United States;;DC Universe Online is a Free-to-Play, massive multiplayer online action game set in the popular DC Universe. Become one of a new breed of Heroes or Villains and wield incredible powers ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/24200/header.jpg?t=1727209581;;Daybreak Game Company;;Dimensional Ink Games;;Windows;;https://store.steampowered.com/app/24200/DC_Universe_Online/;;2 Nov, 2011;;Action, Adventure, Massively Multiplayer, RPG, Free To Play;;Unknown;;Unknown;;Unknown;;Unknown
Days of War: Definitive Edition;;United States;;Days of War is an online FPS that re-imagines the team-based, close quarters, nonstop action of classic World War II multiplayer shooters.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/454350/header.jpg?t=1612022033;;Driven Arts;;Driven Arts;;Windows;;https://store.steampowered.com/app/454350/Days_of_War_Definitive_Edition/;;30 Jan, 2020;;Action, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Daydreamer 2;;United States;;Sci-fi 3rd person hack n slash with a classic top-down tank shooter component.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1594960/header.jpg?t=1729434455;;RolandStudios;;RolandStudios;;Windows;;https://store.steampowered.com/app/1594960/Daydreamer_2/;;To be announced;;Action, Adventure, Indie, Early Access;;Unknown;;Unknown;;Unknown;;Unknown
Daydreamer: Awakened Edition;;United States;;Daydreamer is a classic platformer focused around Boss fights, blowing up Aliens and Robots, and using speed and abilities to evade attacks as you traverse mind-blowing alien landscapes...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/394390/header.jpg?t=1638260669;;RolandStudios;;RolandStudios;;Windows;;https://store.steampowered.com/app/394390/Daydreamer_Awakened_Edition/;;21 Aug, 2015;;Action, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Day of the Tentacle Remastered;;United States;;Originally released by LucasArts in 1993 as a sequel to Ron Gilbert’s ground breaking Maniac Mansion, Day of the Tentacle is back in a remastered edition that features all new hand-dr...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/388210/header.jpg?t=1727390212;;Double Fine Productions;;Double Fine Productions, Shiny Shoe;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/388210/Day_of_the_Tentacle_Remastered/;;21 Mar, 2016;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Day of Infamy;;United States;;Experience close-quarters battles in iconic WWII settings. Defend the line, storm the beach, torch the enemy, or use a radio to call in fire support. Day of Infamy is a teamwork-oriente...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/447820/header.jpg?t=1648054343;;New World Interactive;;New World Interactive;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/447820/Day_of_Infamy/;;23 Mar, 2017;;Action, Indie, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Day of Defeat: Source;;United States;;Valve's WWII Multiplayer Classic - Now available for Mac.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/300/header.jpg?t=1729702240;;Valve;;Valve;;Windows;;https://store.steampowered.com/app/300/Day_of_Defeat_Source/;;26 Sep, 2005;;Action;;Unknown;;Unknown;;Unknown;;Unknown
Day of Defeat;;United States;;Enlist in an intense brand of Axis vs. Allied teamplay set in the WWII European Theatre of Operations. Players assume the role of light/assault/heavy infantry, sniper or machine-gunner ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/30/header.jpg?t=1729702105;;Valve;;Valve;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/30/Day_of_Defeat/;;1 May, 2003;;Action;;Unknown;;Unknown;;Unknown;;Unknown
DARQ: Complete Edition;;United States;;DARQ tells the story of Lloyd, a boy who finds himself in the middle of a lucid nightmare. Unable to wake up, Lloyd has to face his fears and decipher the meaning of the dream.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/433550/header.jpg?t=1676922911;;Unfold Games;;Unfold Games;;Windows;;https://store.steampowered.com/app/433550/DARQ_Complete_Edition/;;15 Aug, 2019;;Action, Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Darksiders III;;United States;;Return to an apocalyptic Earth in Darksiders III, a hack-n-slash Action Adventure where players assume the role of FURY in her quest to hunt down and dispose of the Seven Deadly Sins. T...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/606280/header.jpg?t=1725285714;;THQ Nordic;;Gunfire Games;;Windows;;https://store.steampowered.com/app/606280/Darksiders_III/;;27 Nov, 2018;;Action, Adventure, RPG;;Unknown;;Unknown;;Unknown;;Unknown
Darksiders II Deathinitive Edition;;United States;;The ultimate DARKSIDERS II experience! 1080p native resolution. Reworked and tuned game balancing and loot distribution. Improved Graphic Render Engine for even higher visual quality, l...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/388410/header.jpg?t=1725285685;;THQ Nordic;;Gunfire Games, Vigil Games, THQ Nordic;;Windows;;https://store.steampowered.com/app/388410/Darksiders_II_Deathinitive_Edition/;;5 Nov, 2015;;Action, Adventure, RPG;;Unknown;;Unknown;;Unknown;;Unknown
