Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Steam_Link;Release_Date;Genre;Epic_Link;Playstation_Link;Xbox_Link;Switch_Link
魔法使いハナビィ Hanaby the Witch;Japan;A 2D platforming adventure featuring fireworks;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1126710/header.jpg?t=1726127631;Enigmatic Network;Enigmatic Network;Windows, macOS;https://store.steampowered.com/app/1126710/_Hanaby_the_Witch/;18 Oct, 2019;Action, Adventure, Casual, Indie;Unknown;Unknown;Unknown;Unknown
雨上がりのハナビィ Ameagari no Hanaby;Japan;A 2D platforming adventure featuring fireworks;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/888990/header.jpg?t=1726127383;Enigmatic Network;Enigmatic Network;Windows, macOS;https://store.steampowered.com/app/888990/_Ameagari_no_Hanaby/;22 Sep, 2018;Action, Adventure, Casual, Indie;Unknown;Unknown;Unknown;Unknown
Tsukai Furushita Kotoba Ya Uta Wo MV;Japan;It is a game that allows you to watch the song “Tsukai Furushita Kotoba Ya Uta Wo” by Shippu-P in VR space with particle effects.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1165570/header.jpg?t=1667002033;TaroSanseiShokai;TaroSanseiShokai;Windows;https://store.steampowered.com/app/1165570/Tsukai_Furushita_Kotoba_Ya_Uta_Wo_MV/;19 Oct, 2019;Free To Play;Unknown;Unknown;Unknown;Unknown
Digimon Story Cyber Sleuth: Complete Edition;Japan;With engaging storylines, classic turn-based battles, and tons of Digimon to collect, Digimon Story Cyber Sleuth: Complete Edition delivers everything fans loved about Digimon Story: Cy;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1042550/header.jpg?t=1718968953;BANDAI NAMCO Entertainment Inc.;h.a.n.d., Inc.;Windows;https://store.steampowered.com/app/1042550/Digimon_Story_Cyber_Sleuth_Complete_Edition/;17 Oct, 2019;RPG;Unknown;Unknown;Unknown;Unknown
Zelle;Japan;Zelle is a occult adventure game. You can explore the inside and outside of the castle using adventure game mechanics and battle demons with strategic mouse clicks. Your goal in this ga;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/725330/header.jpg?t=1590748792;Fuming;Fuming;Windows, macOS;https://store.steampowered.com/app/725330/Zelle/;4 Oct, 2019;Adventure, Indie, RPG;Unknown;Unknown;Unknown;Unknown
EARTH DEFENSE FORCE: IRON RAIN;Japan;Save the world without hope. Year 2040. An action TPS where you will become one of the EDF soldiers and fight against the invaders from outer space which ruined the world. In the world ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1039890/header.jpg?t=1668586409;D3PUBLISHER;YUKE'S;Windows;https://store.steampowered.com/app/1039890/EARTH_DEFENSE_FORCE_IRON_RAIN/;15 Oct, 2019;Action;Unknown;Unknown;Unknown;Unknown
Romancing SaGa 3™;Japan;The celebrated RPG classic comes West for the first time! Experience a brand-new HD remaster of the legendary 1995 RPG masterpiece introducing optimised graphics, a new dungeon to explo;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/952540/header.jpg?t=1717001179;Square Enix;Square Enix, ArtePiazza;Windows;https://store.steampowered.com/app/952540/Romancing_SaGa_3/;11 Nov, 2019;RPG;Unknown;Unknown;Unknown;Unknown
Corpse Party: Blood Drive;Japan;Set two months after Corpse Party: Book of Shadows, Corpse Party: Blood Drive is the definitive conclusion to the long-running Heavenly Host story arc. Featuring dynamic lighting, 3D so;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/824830/header.jpg?t=1723229036;XSEED Games;MAGES. Inc., 5pb.;Windows;https://store.steampowered.com/app/824830/Corpse_Party_Blood_Drive/;10 Oct, 2019;Indie;Unknown;Unknown;Unknown;Unknown
DORAEMON  STORY OF SEASONS;Japan;Japan's adored Doraemon meets Story of Seasons in this new, fresh take on farming, now on Steam! The setting is Natura, and the theme is creating bonds. While doing so, enjoy the heartw;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/965230/header.jpg?t=1701307445;BANDAI NAMCO Entertainment;Marvelous Inc., Brownies Inc.;Windows;https://store.steampowered.com/app/965230/DORAEMON__STORY_OF_SEASONS/;10 Oct, 2019;Casual, Simulation;Unknown;Unknown;Unknown;Unknown
M.A.S.S. Builder;Japan;Commander, customize and build your Mechanical Assault Skeleton Suit (M.A.S.S.) and lead the fight against an alien invasion bent on exterminating the human race. The fate of humanity i;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/956680/header.jpg?t=1677887404;Sekai Project;Vermillion Digital;Windows;https://store.steampowered.com/app/956680/MASS_Builder/;13 Sep, 2019;Action, Indie, RPG, Strategy, Early Access;Unknown;Unknown;Unknown;Unknown
Ciconia When They Cry - Phase 1: For You, the Replaceable Ones;Japan;This is the first chapter in newest entry When They Cry visual novel series produced by Ryuukishi07. It features HD graphics, more detailed animations, and newly created songs by many o;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1162560/header.jpg?t=1725524015;MangaGamer;07th Expansion;Windows, macOS;https://store.steampowered.com/app/1162560/Ciconia_When_They_Cry__Phase_1_For_You_the_Replaceable_Ones/;3 Oct, 2019;Adventure;Unknown;Unknown;Unknown;Unknown
Lord of the Seal;Japan;Grid based first person RPG, dungeon crawler game.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/522610/header.jpg?t=1560017599;N-soft;N-Soft;Windows;https://store.steampowered.com/app/522610/Lord_of_the_Seal/;16 Sep, 2016;Indie, RPG;Unknown;Unknown;Unknown;Unknown
Asdivine Kamura;Japan;Take back a stolen world in the new saga from the acclaimed RPG series of Asdivine, this time based in a world reminiscent of ancient Japan!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1117980/header.jpg?t=1725607869;KEMCO;Exe Create Inc.;Windows;https://store.steampowered.com/app/1117980/Asdivine_Kamura/;9 Oct, 2019;Adventure, Casual, RPG, Simulation;Unknown;Unknown;Unknown;Unknown
Asdivine Menace;Japan;Travel the galaxy to bring the truth full circle in an epic fantasy RPG! Experience immersive turn-based battles with cooperative attacks and new limit break skills! Enjoy all quests, c;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1076110/header.jpg?t=1725607865;KEMCO;Exe Create Inc.;Windows;https://store.steampowered.com/app/1076110/Asdivine_Menace/;7 Aug, 2019;Adventure, Casual, RPG, Strategy;Unknown;Unknown;Unknown;Unknown
Asdivine Dios;Japan;How far would you go to protect the world of Asdivine? Create a new chapter in a grand fantasy RPG featuring turn-based battles! Another installment in the Asdivine series!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1015550/header.jpg?t=1725607867;KEMCO;Exe Create Inc.;Windows;https://store.steampowered.com/app/1015550/Asdivine_Dios/;4 Jun, 2019;Adventure, Casual, RPG, Simulation;Unknown;Unknown;Unknown;Unknown
Monochrome Order;Japan;Guide the world toward the right direction through Judgments in a fantasy RPG with multiple endings! Your Judgments will greatly affect the story and your character's role in both good ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1117970/header.jpg?t=1725607227;KEMCO;Hit-Point Co.,Ltd.;Windows;https://store.steampowered.com/app/1117970/Monochrome_Order/;10 Sep, 2019;Adventure, Casual, RPG, Strategy;Unknown;Unknown;Unknown;Unknown
Asdivine Hearts II;Japan;With a world on the verge of being frozen in ice, hearts unite once more in a sequel to the smash hit RPG series!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/948650/header.jpg?t=1725607866;KEMCO;Exe Create Inc.;Windows;https://store.steampowered.com/app/948650/Asdivine_Hearts_II/;18 Dec, 2018;Adventure, Casual, Indie, RPG, Strategy;Unknown;Unknown;Unknown;Unknown
Asdivine Hearts;Japan;Restore the balance of light and shadow in the world!Beautiful hand-drawn visuals and a story of epic proportions bring Asdivine Hearts to the forefront of PC gaming! Travel alongside f;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/406110/header.jpg?t=1725607866;KEMCO;Exe Create Inc.;Windows, macOS;https://store.steampowered.com/app/406110/Asdivine_Hearts/;1 Feb, 2016;Adventure, Casual, Indie, RPG, Strategy;Unknown;Unknown;Unknown;Unknown
Atelier Ryza: Ever Darkness & the Secret Hideout;Japan;"The concept of this title, the latest in the series to depict a new ""Atelier"" world, is ""True-to-life youths that develop together, even if just a little bit"".";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1121560/header.jpg?t=1726131045;KOEI TECMO GAMES CO., LTD.;KOEI TECMO GAMES CO., LTD.;Windows;https://store.steampowered.com/app/1121560/Atelier_Ryza_Ever_Darkness__the_Secret_Hideout/;28 Oct, 2019;RPG;Unknown;Unknown;Unknown;Unknown
The Rising of the Shield Hero : Relive The Animation;Japan;"Based on the work of Aneko Yusagi, the popular anime ""The Rising of the Shield Hero"" makes its RPG debut! Not only can you relive memorable scenes from the anime, but you can experience";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1146100/header.jpg?t=1654506120;Gotcha Gotcha Games;KADOKAWA CORPORATION;Windows;https://store.steampowered.com/app/1146100/The_Rising_of_the_Shield_Hero__Relive_The_Animation/;23 Sep, 2019;Indie, RPG;Unknown;Unknown;Unknown;Unknown
Gunvolt Chronicles: Luminous Avenger iX;Japan;Experience the apeX of 2D action! A new era of 2D action begins now! Get ready for high-speed, stylish 2D side-scrolling action like never before. Inti Creates presents the ultimate in ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1085180/header.jpg?t=1725013448;INTI CREATES CO., LTD.;INTI CREATES CO., LTD.;Windows;https://store.steampowered.com/app/1085180/Gunvolt_Chronicles_Luminous_Avenger_iX/;25 Sep, 2019;Action;Unknown;Unknown;Unknown;Unknown
3rd eye;Japan;A 2D exploration/horror game starring the Touhou Project's Koishi Komeiji. Use her Third Eye to explore a mental world entirely unlike reality.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1131900/header.jpg?t=1579501374;Sony Music Entertainment (Japan) Inc. / UNTIES;3rd eye project;Windows;https://store.steampowered.com/app/1131900/3rd_eye/;30 Sep, 2019;Adventure;Unknown;Unknown;Unknown;Unknown
Yu-Gi-Oh! Legacy of the Duelist;Japan;Relive past Dueling glory against Yu-Gi-Oh! characters from the past and present! Compete against other players online with your custom deck, then challenge them in Battle Pack Draft an;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/480650/header.jpg?t=1690418428;KONAMI;Other Ocean Interactive;Windows;https://store.steampowered.com/app/480650/YuGiOh_Legacy_of_the_Duelist/;7 Dec, 2016;Simulation;Unknown;Unknown;Unknown;Unknown
CONTRA: ROGUE CORPS;Japan;Pre-order to get two T-Shirt skins for Hungry Beast.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1020540/header.jpg?t=1719893492;KONAMI;KONAMI;Windows;https://store.steampowered.com/app/1020540/CONTRA_ROGUE_CORPS/;24 Sep, 2019;Action;Unknown;Unknown;Unknown;Unknown
SCRAP RUSH!!;Japan;Robots compete by gathering junk in this crazy battle!The rules are simple! Use blocks and crush your foes!Play with up to 4 players!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1053330/header.jpg?t=1575008449;ACQUIRE Corp.;ACQUIRE Corp.;Windows;https://store.steampowered.com/app/1053330/SCRAP_RUSH/;20 Jun, 2019;Action, Casual, Indie;Unknown;Unknown;Unknown;Unknown
[Chilla's Art] Okaeri | おかえり;Japan;Okaeri is a VHS Japanese psychological horror game about a middle school girl and her mother who recently moved to a new house.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1147960/header.jpg?t=1662351711;Chilla's Art;Chilla's Art;Windows;https://store.steampowered.com/app/1147960/Chillas_Art_Okaeri/;6 Sep, 2019;Action, Adventure, Casual, Indie, Simulation;Unknown;Unknown;Unknown;Unknown
DRAGON BALL Z: KAKAROT;Japan;Relive the story of Goku and other Z Fighters in DRAGON BALL Z: KAKAROT! Beyond the epic battles, experience life in the DRAGON BALL Z world as you fight, fish, eat, and train with Goku;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/851850/header.jpg?t=1718315305;Bandai Namco Entertainment Inc.;CyberConnect2 Co. Ltd.;Windows;https://store.steampowered.com/app/851850/DRAGON_BALL_Z_KAKAROT/;16 Jan, 2020;Action, RPG;Unknown;Unknown;Unknown;Unknown
ELYSION;Japan;Do you like watching cute girls kick butt? ELYSION is a new 2D Sci-fi side scroller shooting game! ! While the girls are all unique and cutesy, journey with them to delve deep into the ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1070110/header.jpg?t=1577073427;RONIN GAMES;RONIN GAMES;Windows;https://store.steampowered.com/app/1070110/ELYSION/;8 Nov, 2019;Action, Adventure, Indie;Unknown;Unknown;Unknown;Unknown
Strange Telephone;Japan;Strange Telephone is a 2D adventure game in which the player explores strange worlds created with merely 6 digits, and has multiple endings.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/705290/header.jpg?t=1576210954;PLAYISM;HZ3 Software;Windows;https://store.steampowered.com/app/705290/Strange_Telephone/;21 Jan, 2019;Adventure, Casual, Indie;Unknown;Unknown;Unknown;Unknown
Rosenkreuzstilette Freudenstachel;Japan;"Step into the shoes of Freudia Neuwahl, a cool and collected young woman on a mission to save her best friend from an Imperial witch hunt. ""Rosenkreuzstilette Freudenstachel"" is the seq";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/564160/header.jpg?t=1572932743;PLAYISM;[erka:es], Darksquid Media;Windows;https://store.steampowered.com/app/564160/Rosenkreuzstilette_Freudenstachel/;17 Oct, 2017;Action, Indie;Unknown;Unknown;Unknown;Unknown
Rosenkreuzstilette;Japan;Rosenkreuzstilette is a mega-action-platformer game in which you step into the shoes of Spiritia Rosenberg, a virtuous young woman caught on the wrong side of a revolution instigated by;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/564150/header.jpg?t=1572932716;PLAYISM;[erka:es], Darksquid Media;Windows;https://store.steampowered.com/app/564150/Rosenkreuzstilette/;2 Feb, 2017;Action, Indie;Unknown;Unknown;Unknown;Unknown
CINERIS SOMNIA;Japan;"""I hope that someday, you'll dream of me."" -- CINERIS SOMNIA is a 3D adventure through a beautifully strange and mesmerizing world - and a young girl's cruel and forlorn dreams.";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/752470/header.jpg?t=1573792455;PLAYISM;NAYUTA STUDIO;Windows;https://store.steampowered.com/app/752470/CINERIS_SOMNIA/;9 Oct, 2018;Adventure, Indie;Unknown;Unknown;Unknown;Unknown
BREAK ARTS II;Japan;Faster than anyone. Stronger than anyone. And more stunning. Customize your robot for “cyber battle racing” in a game that offers all the thrills of racing, battle, and customizatio;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/547360/header.jpg?t=1708324884;PLAYISM;MercuryStudio;Windows;https://store.steampowered.com/app/547360/BREAK_ARTS_II/;9 Feb, 2018;Action, Indie, Racing;Unknown;Unknown;Unknown;Unknown
BQM - BlockQuest Maker-;Japan;It is time for your childhood dream to come true - create your own game! This is not a simple puzzle builder, but rather an RPG maker. Design your own dungeons and share them with fans ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/865930/header.jpg?t=1661250656;Gamera Games, idealCat;Wonderland Kazakiri inc.;Windows, macOS;https://store.steampowered.com/app/865930/BQM__BlockQuest_Maker/;26 Jul, 2018;Action, Casual, Indie, RPG, Simulation;Unknown;Unknown;Unknown;Unknown
Smelter;Japan;You are Eve, fresh out of Eden and armed with a living suit of armor, Smelter. Explore a dangerous new world, battle its bizarre denizens and expand your empire in a desperate journey t;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1094540/header.jpg?t=1654539863;DANGEN Entertainment, Gamera Games, Intragames;X PLUS Co., Ltd.;Windows;https://store.steampowered.com/app/1094540/Smelter/;22 Apr, 2021;Action, Adventure, Indie, Simulation, Strategy;Unknown;Unknown;Unknown;Unknown
